# This file was exported by Greenbyte at 2025-08-13 10:49:26. Please see https://www.greenbyte.com for more information about Greenbyte.
#
# Turbine: Penmanshiel 01
# Turbine type: Senvion MM82 (Senvion MM82 kW)
# Time zone: UTC
# Time interval: 2023-02-01 00:00:00 - 2023-03-01 00:00:00 (28 days)
#
# Penmanshiel 01 Sum production: 615691 kWh
#
Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2023-02-13 05:28:06,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-13 05:28:36,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-13 11:50:20,2023-02-13 11:51:07,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-13 11:50:20,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-13 11:51:07,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-13 12:34:54,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-13 12:36:51,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-13 12:37:02,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-13 12:37:32,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-13 12:37:44,2023-02-13 12:38:31,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-13 12:37:44,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-13 12:38:31,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-13 12:45:50,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-13 12:47:40,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-13 12:47:51,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-13 12:48:21,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-13 13:49:15,2023-02-13 13:50:02,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-13 13:49:15,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-13 13:50:02,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-13 17:11:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-13 17:13:00,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-13 17:13:11,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-13 17:13:41,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-16 10:23:36,2023-02-16 10:24:23,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-16 10:23:36,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-16 10:24:23,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-16 10:26:45,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-16 10:28:13,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-16 10:28:24,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-16 10:28:54,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-16 10:51:58,2023-02-16 10:52:46,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-16 10:51:58,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-16 10:52:46,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-16 11:02:35,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-16 11:05:03,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-16 11:05:15,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-16 11:05:45,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-16 16:10:45,2023-02-16 16:11:33,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-16 16:10:45,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-16 16:11:33,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-16 16:35:54,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-16 16:38:03,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-16 16:38:14,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-16 16:38:44,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 04:19:08,2023-02-17 04:29:46,00:10:38,Stop,64,Max. wind speed,,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 04:19:08,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 04:29:46,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 04:31:48,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 04:33:17,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 04:33:28,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 04:33:58,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 04:34:36,2023-02-17 05:13:20,00:38:44,Stop,64,Max. wind speed,,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 04:34:36,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 05:13:20,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 05:15:29,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 05:17:09,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 05:17:20,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 05:17:50,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 05:19:13,2023-02-17 06:32:59,01:13:46,Stop,64,Max. wind speed,High Winds,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 05:19:13,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 06:32:59,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 06:35:00,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 06:36:33,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 06:36:44,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 06:37:14,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 06:38:09,2023-02-17 10:04:39,03:26:30,Stop,64,Max. wind speed,High Winds,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 06:38:09,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 10:04:39,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 10:06:39,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 10:07:36,2023-02-17 10:36:56,00:29:20,Stop,64,Max. wind speed,,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 10:07:36,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 10:36:56,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 10:39:11,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 10:40:40,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 10:40:51,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 10:41:21,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 10:45:55,2023-02-17 10:47:35,00:01:40,Stop,1550,Missing gear oil (high rpm),,Mechanical error (23),Forced outage,09 (Int) Fault,
2023-02-17 10:45:55,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 10:47:35,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 10:49:54,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 10:51:35,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 10:51:46,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 10:52:16,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 21:18:01,2023-02-17 21:18:48,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-17 21:18:01,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-17 21:18:48,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 21:24:06,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-17 22:28:50,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 22:30:17,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 22:30:28,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 22:30:58,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 08:08:14,2023-02-18 08:10:32,00:02:18,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2023-02-18 08:08:14,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2023-02-18 08:10:32,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 08:10:32,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2023-02-18 08:10:36,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 08:13:01,-,-,Informational,100140,System test 1,,,Technical Standby,,
2023-02-18 08:13:09,-,-,Informational,100150,System test 2,,,Technical Standby,,
2023-02-18 08:13:24,-,-,Informational,100160,System test 3,,,Technical Standby,,
2023-02-18 08:13:39,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 08:15:49,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 08:16:00,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 08:16:30,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 11:40:29,2023-02-18 11:41:16,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 11:40:29,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 11:41:16,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 11:41:16,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 14:11:26,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 14:12:56,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 14:13:07,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 14:13:37,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 14:19:22,2023-02-18 14:20:10,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 14:19:22,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 14:20:10,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 14:20:10,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 14:23:05,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 14:24:37,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 14:24:48,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 14:25:18,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 14:33:13,2023-02-18 14:34:01,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 14:33:13,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 14:34:01,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 14:34:01,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 14:57:00,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 14:59:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 14:59:29,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 14:59:59,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 15:18:16,2023-02-18 15:19:03,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 15:18:16,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 15:19:03,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 15:19:03,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 15:36:48,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 15:38:23,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 15:38:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 15:39:04,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 18:55:53,2023-02-18 18:56:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 18:55:53,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 18:56:40,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 18:56:40,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 19:25:49,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 19:27:45,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 19:27:56,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 19:28:26,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 19:39:56,2023-02-18 19:40:43,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 19:39:56,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 19:40:43,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 19:40:43,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 19:46:17,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 19:48:03,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 19:48:14,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 19:48:44,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 19:53:54,2023-02-18 19:54:41,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 19:53:54,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 19:54:41,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-18 19:54:41,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 19:58:49,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 20:00:13,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 20:00:24,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 20:00:54,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 01:44:17,2023-02-19 01:45:04,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 01:44:17,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 01:45:04,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-19 01:45:04,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 01:48:27,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 01:49:47,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 01:49:58,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 01:50:28,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 05:18:38,2023-02-19 05:19:26,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 05:18:38,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 05:19:26,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2023-02-19 05:19:26,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 05:42:40,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 05:43:44,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 05:43:55,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 05:44:25,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 21:23:18,2023-03-23 14:41:42,761:18:24,Warning,5000,Breakdown obstacle light,,Warnings (27),Full Performance,,
2023-02-21 07:25:29,2023-02-21 07:26:17,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 07:25:29,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 07:26:17,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 07:37:16,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 07:38:44,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 07:38:55,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 07:39:25,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 20:10:07,2023-02-21 20:10:54,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 20:10:07,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 20:10:54,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 20:14:06,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 20:15:02,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 20:15:13,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 20:15:43,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 20:34:47,2023-02-21 20:35:35,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 20:34:47,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 20:35:35,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 20:42:43,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 20:43:48,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 20:43:59,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 20:44:29,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 21:14:54,2023-02-21 21:15:42,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 21:14:54,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 21:15:42,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 21:22:58,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 21:24:38,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 21:24:49,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 21:25:19,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 22:12:57,2023-02-21 22:13:44,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 22:12:57,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 22:12:57,2023-02-21 22:22:58,00:10:01,Stop,5760,Hydraulic oil flushing operation,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2023-02-21 22:12:57,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-21 22:22:58,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 22:25:23,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 22:27:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 22:27:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 22:27:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 23:03:32,2023-02-21 23:04:20,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 23:03:32,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 23:04:20,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 23:13:46,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 23:15:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 23:15:30,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 23:16:00,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 23:46:16,2023-02-21 23:47:03,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 23:46:16,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 23:47:03,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 23:49:52,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 23:51:33,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 23:51:44,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 23:52:14,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-22 05:25:43,2023-02-22 05:26:30,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-22 05:25:43,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-22 05:26:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-22 05:36:04,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-22 05:37:21,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-22 05:37:32,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-22 05:38:02,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 05:24:21,2023-02-26 05:25:09,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 05:24:21,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 05:25:09,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 05:27:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 05:28:08,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 05:28:19,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 05:28:49,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 07:06:22,2023-02-26 07:08:40,00:02:18,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2023-02-26 07:06:22,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2023-02-26 07:08:40,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2023-02-26 07:08:44,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 07:10:57,-,-,Informational,100140,System test 1,,,Technical Standby,,
2023-02-26 07:11:04,-,-,Informational,100150,System test 2,,,Technical Standby,,
2023-02-26 07:11:19,-,-,Informational,100160,System test 3,,,Technical Standby,,
2023-02-26 07:11:34,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 07:13:29,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 07:13:40,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 07:14:10,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 14:22:34,2023-02-26 14:23:21,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 14:22:34,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 14:23:21,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 14:26:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 14:28:56,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 14:29:07,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 14:29:37,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 14:31:51,2023-02-26 14:32:39,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 14:31:51,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 14:32:39,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 16:48:44,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 17:00:45,2023-02-26 17:03:04,00:02:19,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification,,
2023-02-26 17:00:45,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 17:03:04,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 17:09:25,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 17:11:13,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 17:11:24,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 17:11:54,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 19:29:56,2023-02-26 19:30:43,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 19:29:56,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 19:30:43,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 20:07:21,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 20:08:43,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 20:08:54,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 20:09:24,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-27 01:33:09,2023-02-27 01:33:56,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-27 01:33:09,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-27 01:33:56,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-27 01:39:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-27 01:40:53,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-27 01:41:04,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-27 01:41:34,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-27 07:32:22,2023-02-27 07:33:09,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-27 07:32:22,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-27 07:33:09,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-27 07:35:09,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-27 07:36:10,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-27 07:36:21,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-27 07:36:51,-,-,Informational,100210,Mains operation,,,Full Performance,,
